2017-07-05 00:00:00        1          -1.8          33.6      1.764097      1.598619
2017-07-06 00:00:00        1          -1.8          33.6      4.469838      1.492746
2017-07-07 00:00:00        1          -1.8          33.6      4.806178      1.505561
2017-07-08 00:00:00        1          -1.8          33.6      5.434608      1.743586
2017-07-09 00:00:00        1          -1.8          33.6        3.6977      1.791583
2017-07-10 00:00:00        1          -1.8          33.6      3.568358      1.698966
2017-07-11 00:00:00        1          -1.8          33.6      4.730714      2.122165
2017-07-12 00:00:00        1          -1.8          33.6       12.9138      2.107161
2017-07-13 00:00:00        1          -1.8          33.6      10.25266      1.920034
2017-07-14 00:00:00        1          -1.8          33.6       3.44856      2.206753
2017-07-15 00:00:00        1          -1.8          33.6      13.65812      1.876222
2017-07-16 00:00:00        1          -1.8          33.6      16.27098      2.898611
2017-07-17 00:00:00        1          -1.8          33.6      16.29353      2.165432
2017-07-18 00:00:00        1          -1.8          33.6      9.421067       2.80644
2017-07-19 00:00:00        1          -1.8          33.6      10.71107      2.104856
2017-07-20 00:00:00        1          -1.8          33.6      11.58038       2.96239
2017-07-21 00:00:00        1          -1.8          33.6      4.420623      2.328274
2017-07-22 00:00:00        1          -1.8          33.6      13.07666      2.239702
2017-07-23 00:00:00        1          -1.8          33.6      16.59835      2.185109
2017-07-24 00:00:00        1          -1.8          33.6      8.313927      2.511182
2017-07-25 00:00:00        1          -1.8          33.6      6.878193      2.062935
2017-07-26 00:00:00        1          -1.8          33.6      5.716494      1.943667
2017-07-27 00:00:00        1          -1.8          33.6      5.195295      2.180961
2017-07-28 00:00:00        1          -1.8          33.6       1.08524      2.538059
2017-07-29 00:00:00        1          -1.8          33.6     0.7289926      2.505708
2017-07-30 00:00:00        1          -1.8          33.6      1.797242      3.004736
2017-07-31 00:00:00        1          -1.8          33.6      4.345436      3.183654
2017-08-01 00:00:00        1          -1.8          33.6      4.892421      3.026122
2017-08-02 00:00:00        1          -1.8          33.6      9.567912      2.990964
2017-08-03 00:00:00        1          -1.8          33.6      7.014341      2.578895
2017-08-04 00:00:00        1          -1.8          33.6      4.978076      2.256866
2017-08-05 00:00:00        1          -1.8          33.6     0.9743318       2.89459
2017-08-06 00:00:00        1          -1.8          33.6      10.93026      2.205361
2017-08-07 00:00:00        1          -1.8          33.6      5.093002      2.180471
2017-08-08 00:00:00        1          -1.8          33.6      3.254442      2.119994
2017-08-09 00:00:00        1          -1.8          33.6      4.721807      2.478327
2017-08-10 00:00:00        1          -1.8          33.6      14.45492      3.132078
2017-08-11 00:00:00        1          -1.8          33.6      10.34908      3.465411
2017-08-12 00:00:00        1          -1.8          33.6      5.348384      4.339995
2017-08-13 00:00:00        1          -1.8          33.6      4.210938      4.879995
2017-08-14 00:00:00        1          -1.8          33.6      6.706265      3.673328
2017-08-15 00:00:00        1          -1.8          33.6      10.77288      4.259995
2017-08-16 00:00:00        1          -1.8          33.6      9.606808      4.633328
2017-08-17 00:00:00        1          -1.8          33.6      6.822272      4.923744
2017-08-18 00:00:00        1          -1.8          33.6      7.146896      4.747911
2017-08-19 00:00:00        1          -1.8          33.6      4.988403      5.097494
2017-08-20 00:00:00        1          -1.8          33.6      2.417802      4.884994
2017-08-21 00:00:00        1          -1.8          33.6      2.883858      5.134994
2017-08-22 00:00:00        1          -1.8          33.6       10.3056      4.701661
2017-08-23 00:00:00        1          -1.8          33.6      13.55272      5.341661
2017-08-24 00:00:00        1          -1.8          33.6      8.197116       5.84366
2017-08-25 00:00:00        1          -1.8          33.6      7.699912      6.601744
2017-08-26 00:00:00        1          -1.8          33.6      7.150609      6.939994
2017-08-27 00:00:00        1          -1.8          33.6      5.026276      6.888744
2017-08-28 00:00:00        1          -1.8          33.6      5.024782      9.653328
2017-08-29 00:00:00        1          -1.8          33.6      4.036754      8.559995
2017-08-30 00:00:00        1          -1.8          33.6      1.850469      9.306661
2017-08-31 00:00:00        1          -1.8          33.6       3.87188      9.526661
2017-09-01 00:00:00        1          -1.8          33.6      3.659365      10.51999
2017-09-02 00:00:00        1          -1.8          33.6      5.532606      8.988328
2017-09-03 00:00:00        1          -1.8          33.6      16.05337      11.62166
2017-09-04 00:00:00        1          -1.8          33.6      12.51061      13.99416
2017-09-05 00:00:00        1          -1.8          33.6      11.59915      13.96416
2017-09-06 00:00:00        1          -1.8          33.6      10.04256      13.71749
2017-09-07 00:00:00        1          -1.8          33.6      5.088224      13.29083
2017-09-08 00:00:00        1          -1.8          33.6      1.145054      12.13499
2017-09-09 00:00:00        1          -1.8          33.6      3.372903      10.39083
2017-09-10 00:00:00        1          -1.8          33.6      5.286895      10.47291
2017-09-11 00:00:00        1          -1.8          33.6      2.388381      12.60958
2017-09-12 00:00:00        1          -1.8          33.6      2.716967      14.98416
2017-09-13 00:00:00        1          -1.8          33.6      2.744274       18.2675
2017-09-14 00:00:00        1          -1.8          33.6      10.01453      19.49916
2017-09-15 00:00:00        1          -1.8          33.6      12.77604         16.44
2017-09-16 00:00:00        1          -1.8          33.6      14.37566      15.88933
2017-09-17 00:00:00        1          -1.8          33.6      11.67878      19.99533
2017-09-18 00:00:00        1          -1.8          33.6       5.30718       18.7875
2017-09-19 00:00:00        1          -1.8          33.6      6.249639      18.29208
2017-09-20 00:00:00        1          -1.8          33.6       6.70719      21.09625
2017-09-21 00:00:00        1          -1.8          33.6      10.76539      23.55333
2017-09-22 00:00:00        1          -1.8          33.6      7.884279      23.01666
2017-09-23 00:00:00        1          -1.8          33.6      7.429755      18.32916
2017-09-24 00:00:00        1          -1.8          33.6      5.037056      16.77916
2017-09-25 00:00:00        1          -1.8          33.6      10.99901      17.26583
2017-09-26 00:00:00        1          -1.8          33.6      12.27231        19.085
2017-09-27 00:00:00        1          -1.8          33.6      8.518358      25.33458
2017-09-28 00:00:00        1          -1.8          33.6       9.97513      27.97125
2017-09-29 00:00:00        1          -1.8          33.6      11.04373       25.4025
2017-09-30 00:00:00        1          -1.8          33.6      12.48712      25.01916
2017-10-01 00:00:00        1          -1.8          33.6      14.87204      31.95925
2017-10-02 00:00:00        1          -1.8          33.6       8.54539      31.12958
2017-10-03 00:00:00        1          -1.8          33.6      8.177871      33.69333
2017-10-04 00:00:00        1          -1.8          33.6      8.797523      30.66041
2017-10-05 00:00:00        1          -1.8          33.6      7.371798      25.85583
2017-10-06 00:00:00        1          -1.8          33.6      9.282603      27.79875
2017-10-07 00:00:00        1          -1.8          33.6      6.607242        28.505
2017-10-08 00:00:00        1          -1.8          33.6      4.326445      32.19458
2017-10-09 00:00:00        1          -1.8          33.6      6.360455      31.66916
2017-10-10 00:00:00        1          -1.8          33.6      9.912336      32.87708
2017-10-11 00:00:00        1          -1.8          33.6      6.632429      34.71916
2017-10-12 00:00:00        1          -1.8          33.6      5.866522      35.64125
2017-10-13 00:00:00        1          -1.8          33.6      9.177699      28.35958
2017-10-14 00:00:00        1          -1.8          33.6      12.00219      33.15083
2017-10-15 00:00:00        1          -1.8          33.6      5.620106      43.70166
2017-10-16 00:00:00        1          -1.8          33.6      2.656413       44.3325
2017-10-17 00:00:00        1          -1.8          33.6       7.14415      35.21666
2017-10-18 00:00:00        1          -1.8          33.6      8.167901      38.20916
2017-10-19 00:00:00        1          -1.8          33.6      4.921465      47.79333
2017-10-20 00:00:00        1          -1.8          33.6      4.665739       45.9475
2017-10-21 00:00:00        1          -1.8          33.6      9.941679      46.65941
2017-10-22 00:00:00        1          -1.8          33.6      17.00562      47.03008
2017-10-23 00:00:00        1          -1.8          33.6      8.471097       57.5965
2017-10-24 00:00:00        1          -1.8          33.6      6.277391      52.85058
2017-10-25 00:00:00        1          -1.8          33.6      2.782518      47.63607
2017-10-26 00:00:00        1          -1.8          33.6      3.408372      45.35287
2017-10-27 00:00:00        1          -1.8          33.6      7.453339      45.79223
2017-10-28 00:00:00        1          -1.8          33.6      3.211088      49.12125
2017-10-29 00:00:00        1          -1.8          33.6      7.990608      43.40416
2017-10-30 00:00:00        1          -1.8          33.6      10.34142      53.74963
2017-10-31 00:00:00        1          -1.8          33.6      4.501667      79.39049
2017-11-01 00:00:00        1          -1.8          33.6      7.717197      129.4598
2017-11-02 00:00:00        1          -1.8          33.6      12.62203      167.8659
2017-11-03 00:00:00        1          -1.8          33.6      13.26386      167.9086
2017-11-04 00:00:000.9333333          -1.8          33.6      7.614913       179.617
2017-11-05 00:00:000.9333333          -1.8          33.6      10.82265      180.9886
2017-11-06 00:00:000.9333333          -1.8          33.6      8.797238      181.2419
2017-11-07 00:00:000.9333333          -1.8          33.6      2.811526      195.4102
2017-11-08 00:00:00        1          -1.8          33.6      3.483974      187.3787
2017-11-09 00:00:000.9333333          -1.8          33.6      7.188982      164.7436
2017-11-10 00:00:00        1          -1.8          33.6      12.76424      159.2854
2017-11-11 00:00:00        1          -1.8          33.6      11.18071      155.4481
2017-11-12 00:00:00        1          -1.8          33.6      9.300157      153.7104
2017-11-13 00:00:00        1          -1.8          33.6      7.480727      168.9918
2017-11-14 00:00:000.9333333          -1.8          33.6       6.26374      183.6345
2017-11-15 00:00:00        1          -1.8          33.6      7.364975      209.1334
2017-11-16 00:00:000.9333333          -1.8          33.6      6.512371      211.3593
2017-11-17 00:00:00        1          -1.8          33.6      6.422319      220.6544
2017-11-18 00:00:000.9333333          -1.8          33.6      4.295518      237.4674
2017-11-19 00:00:000.9333333          -1.8          33.6      6.790985      199.7682
2017-11-20 00:00:000.8666667       -1.7886          33.6      5.294202       215.516
2017-11-21 00:00:00      0.4     -1.577152          33.6      4.348759      225.5432
2017-11-22 00:00:00        0     -1.351333          33.6      7.875278      255.5412
2017-11-23 00:00:00        0     -1.192068          33.6       8.81582      254.7351
2017-11-24 00:00:00        0    -0.8935877          33.6      7.177875      223.7682
2017-11-25 00:00:00        0    -0.5611365          33.6      7.080877      180.5584
2017-11-26 00:00:00        0    -0.2429184          33.6      7.593111      161.9335
2017-11-27 00:00:00        0    0.03328164          33.6      9.340669      206.5939
2017-11-28 00:00:00        0     0.2497445          33.6      8.404994      238.7622
2017-11-29 00:00:00        0     0.4287485          33.6      4.034829      258.5275
2017-11-30 00:00:00        0     0.6748864          33.6      3.741393       255.578
2017-12-01 00:00:00        0     0.8891628          33.6      7.441299      261.1767
2017-12-02 00:00:00        0      1.104745          33.6      4.910701      263.9505
2017-12-03 00:00:00        0      1.337718          33.6       5.76274      278.7207
2017-12-04 00:00:00        0      1.482929          33.6      6.936644      266.9581
2017-12-05 00:00:00        0      1.810965          33.6      2.871406      265.5641
2017-12-06 00:00:00        0      2.111251          33.6      8.085775      291.2865
2017-12-07 00:00:00        0      2.251908          33.6      7.146642      256.0455
2017-12-08 00:00:00        0      2.539734          33.6      7.176561      261.7093
2017-12-09 00:00:00        0      2.874898          33.6      8.142407      226.3862
2017-12-10 00:00:00        0      3.189309          33.6      8.963067      229.4207
2017-12-11 00:00:00        0      3.470185          33.6      6.325668      252.1709
2017-12-12 00:00:00        0      3.736529          33.6      8.310211      254.4121
2017-12-13 00:00:00        0      3.938804          33.6       9.89271      250.9993
2017-12-14 00:00:00        0      4.160865          33.6      7.647341      256.6858
2017-12-15 00:00:00        0       4.40028          33.6      7.953172       272.935
2017-12-16 00:00:00        0      4.632877          33.6      8.059639      260.4542
2017-12-17 00:00:00        0      4.919953          33.6      3.640987      257.8673
2017-12-18 00:00:00        0      5.176799          33.6      6.312077      299.3473
2017-12-19 00:00:00        0      5.377033          33.6      2.792434      333.1575
2017-12-20 00:00:00        0      5.606664          33.6      5.273792      335.8393
2017-12-21 00:00:00        0      5.780041          33.6      8.456841      297.9009
2017-12-22 00:00:00        0      6.034566          33.6      6.346466      281.9847
2017-12-23 00:00:00        0      6.335868          33.6      4.818918      293.5574
2017-12-24 00:00:00        0      6.663489          33.6      2.902345      294.8693
2017-12-25 00:00:00        0      6.975749          33.6      1.671653      317.8575
2017-12-26 00:00:00        0      7.286254          33.6      1.246214       266.356
2017-12-27 00:00:00        0      7.450738          33.6      8.792919      261.7164
2017-12-28 00:00:00        0      7.445885          33.6      11.56776      279.0763
2017-12-29 00:00:00        0       7.54911          33.6      3.873113      215.9283
2017-12-30 00:00:00        0      7.674711          33.6      5.574199       187.969
2017-12-31 00:00:00        0      7.819341          33.6      5.669288      229.7947
